,date,open,high,low,close,volume,oi,SUPERT_6_0.2,SUPERTd_6_0.2,SUPERTl_6_0.2,SUPERTs_6_0.2,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
180,2021-05-19 11:45:00+05:30,33725.75,33762.4,33720.8,33723.45,0,0,33733.665188326835,1,33733.665188326835,,33637.15,,0.06,True
181,2021-05-19 11:50:00+05:30,33721.95,33748.4,33706.75,33734.9,0,0,33733.665188326835,1,33733.665188326835,,33639.655,,0.02,False
182,2021-05-19 11:55:00+05:30,33733.7,33775.65,33733.7,33769.35,0,0,33746.60943633808,1,33746.60943633808,,33642.109899999996,,0.02,False
183,2021-05-19 12:00:00+05:30,33768.6,33803.95,33747.4,33788.5,0,0,33767.0686969484,1,33767.0686969484,,33647.451504,,0.04,False
184,2021-05-19 12:05:00+05:30,33786.55,33829.8,33786.55,33824.55,0,0,33799.561414123666,1,33799.561414123666,,33656.84141376,,0.06,False
185,2021-05-19 12:10:00+05:30,33824.25,33858.95,33823.3,33844.95,0,0,33832.75867843639,1,33832.75867843639,,33670.6781006592,,0.08,False
186,2021-05-19 12:15:00+05:30,33845.85,33850.8,33792.65,33802.35,0,0,33830.63526796968,-1,,33830.63526796968,33689.50529059328,,0.1,False
187,2021-05-19 12:20:00+05:30,33803.6,33811.65,33772.5,33772.85,0,0,33800.80522330806,-1,,33800.80522330806,33706.44976153396,,0.1,False
188,2021-05-19 12:25:00+05:30,33773.45,33811.0,33765.65,33795.0,0,0,33797.111852756716,-1,,33797.111852756716,33721.69978538056,,0.1,False
189,2021-05-19 12:30:00+05:30,33792.6,33802.25,33751.65,33770.45,0,0,33785.95904396393,-1,,33785.95904396393,33735.4248068425,,0.1,False
190,2021-05-19 12:35:00+05:30,33767.9,33785.45,33755.7,33778.85,0,0,33779.07420330327,-1,,33779.07420330327,33747.77732615825,,0.1,False
191,2021-05-19 12:40:00+05:30,33778.25,33795.5,33772.45,33793.75,0,0,33776.12399724727,1,33776.12399724727,,33751.65,,0.1,False
192,2021-05-19 12:45:00+05:30,33793.0,33809.8,33778.6,33803.85,0,0,33786.61749770605,1,33786.61749770605,,33755.7,,0.1,False
193,2021-05-19 12:50:00+05:30,33803.05,33805.05,33737.45,33748.0,0,0,33779.82208524495,-1,,33779.82208524495,,33858.95,0.1,True
194,2021-05-19 12:55:00+05:30,33747.3,33760.2,33726.85,33738.85,0,0,33751.78007103746,-1,,33751.78007103746,,33856.52,0.02,False
195,2021-05-19 13:00:00+05:30,33737.6,33752.15,33730.25,33730.6,0,0,33748.80922586455,-1,,33748.80922586455,,33851.333199999994,0.04,False
196,2021-05-19 13:05:00+05:30,33730.1,33774.65,33717.0,33774.05,0,0,33737.56231177954,1,33737.56231177954,,,33846.35387199999,0.04,False
197,2021-05-19 13:10:00+05:30,33772.3,33775.85,33741.7,33749.85,0,0,33750.751093149614,1,33750.751093149614,,,33838.59263967999,0.06,False
198,2021-05-19 13:15:00+05:30,33748.95,33771.15,33745.8,33769.95,0,0,33750.94341095802,1,33750.94341095802,,,33831.29708129919,0.06,False
199,2021-05-19 13:20:00+05:30,33767.0,33770.6,33749.15,33755.7,0,0,33752.883675798344,1,33752.883675798344,,,33824.43925642124,0.06,False
200,2021-05-19 13:25:00+05:30,33754.55,33758.4,33707.9,33719.8,0,0,33740.659436834714,-1,,33740.659436834714,,33817.99290103596,0.06,False
201,2021-05-19 13:30:00+05:30,33723.2,33743.65,33710.35,33734.0,0,0,33734.36786402893,-1,,33734.36786402893,,33809.18546895309,0.08,False
202,2021-05-19 13:35:00+05:30,33732.65,33737.55,33669.55,33698.05,0,0,33711.95655335744,-1,,33711.95655335744,,33801.08263143684,0.08,False
203,2021-05-19 13:40:00+05:30,33692.25,33713.5,33672.8,33689.15,0,0,33701.51212779787,-1,,33701.51212779787,,33787.92936829315,0.1,False
204,2021-05-19 13:45:00+05:30,33689.15,33693.7,33629.5,33672.0,0,0,33670.70843983156,-1,,33670.70843983156,,33776.091431463836,0.1,False
205,2021-05-19 13:50:00+05:30,33671.25,33713.3,33651.3,33705.15,0,0,33672.64296680704,1,33672.64296680704,,,33758.50045968818,0.12000000000000001,False
206,2021-05-19 13:55:00+05:30,33706.0,33715.25,33679.25,33682.2,0,0,33688.0024723392,1,33688.0024723392,,,33743.020404525596,0.12000000000000001,False
207,2021-05-19 14:00:00+05:30,33684.45,33732.85,33684.45,33715.7,0,0,33699.25539361599,1,33699.25539361599,,33629.5,,0.12000000000000001,True
208,2021-05-19 14:05:00+05:30,33714.3,33717.55,33680.7,33686.45,0,0,33708.18217198667,-1,,33708.18217198667,33631.567,,0.02,False
209,2021-05-19 14:10:00+05:30,33683.4,33685.0,33641.7,33650.0,0,0,33672.38930998889,-1,,33672.38930998889,33633.59266,,0.02,False
210,2021-05-19 14:15:00+05:30,33648.75,33680.0,33646.3,33673.15,0,0,33654.49390834259,1,33654.49390834259,,33635.5778068,,0.02,False
211,2021-05-19 14:20:00+05:30,33671.05,33686.8,33660.6,33671.15,0,0,33665.61325695216,1,33665.61325695216,,33637.523250664,,0.02,False
212,2021-05-19 14:25:00+05:30,33670.05,33695.15,33659.4,33659.4,0,0,33685.205619206536,-1,,33685.205619206536,33639.429785650726,,0.02,False
213,2021-05-19 14:30:00+05:30,33659.65,33691.95,33609.45,33676.8,0,0,33660.05884933878,-1,,33660.05884933878,,33732.85,0.02,True
214,2021-05-19 14:35:00+05:30,33676.65,33750.95,33675.3,33733.5,0,0,33702.80429221768,1,33702.80429221768,,33609.45,,0.02,True
215,2021-05-19 14:40:00+05:30,33734.25,33761.3,33722.7,33750.45,0,0,33732.112743514735,1,33732.112743514735,,33609.45,,0.02,False
216,2021-05-19 14:45:00+05:30,33750.05,33766.2,33734.9,33745.75,0,0,33741.267286262286,1,33741.267286262286,,33615.524,,0.04,False
217,2021-05-19 14:50:00+05:30,33744.15,33816.85,33736.25,33805.05,0,0,33766.127738551906,1,33766.127738551906,,33624.56456,,0.06,False
218,2021-05-19 14:55:00+05:30,33803.6,33803.6,33747.3,33747.6,0,0,33786.06021787341,-1,,33786.06021787341,33639.9473952,,0.08,False
219,2021-05-19 15:00:00+05:30,33748.05,33748.7,33704.2,33719.05,0,0,33736.77518156118,-1,,33736.77518156118,33654.099603584,,0.08,False
220,2021-05-19 15:05:00+05:30,33719.2,33724.1,33690.45,33711.5,0,0,33717.00098463431,-1,,33717.00098463431,33667.11963529728,,0.08,False
221,2021-05-19 15:10:00+05:30,33715.2,33741.35,33689.35,33691.3,0,0,33725.18832052859,-1,,33725.18832052859,33679.098064473495,,0.08,False
222,2021-05-19 15:15:00+05:30,33688.4,33695.9,33642.35,33643.55,0,0,33679.1086004405,-1,,33679.1086004405,,33816.85,0.08,True
223,2021-05-19 15:20:00+05:30,33643.7,33688.65,33639.15,33654.7,0,0,33673.86966703375,-1,,33673.86966703375,,33813.36,0.02,False
224,2021-05-19 15:25:00+05:30,33652.95,33677.2,33648.3,33659.15,0,0,33672.02138919479,-1,,33672.02138919479,,33806.3916,0.04,False
