,date,open,high,low,close,volume,oi,SUPERT_7_0.4,SUPERTd_7_0.4,SUPERTl_7_0.4,SUPERTs_7_0.4,SMA_44,VWAP_D,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
51,2021-08-13 12:45:00+05:30,320.0,320.0,311.95,311.95,50,1150,322.4825225764559,-1,,322.4825225764559,402.1625,318.4961538461538,,336.0867125458712,0.2,0
52,2021-08-13 13:15:00+05:30,311.95,379.85,311.95,379.85,175,1175,336.442123505895,1,336.442123505895,,402.59659090909093,323.09011299435025,302.65,,0.02,1
53,2021-08-13 13:45:00+05:30,379.85,379.85,319.1,319.1,75,1275,361.05317985209,-1,,361.05317985209,401.65,323.8768817204301,304.19399999999996,,0.02,0
54,2021-08-13 14:15:00+05:30,319.1,320.8,295.0,295.0,350,1400,319.29843987322,-1,,319.29843987322,400.53295454545446,320.14166666666665,,379.85,0.02,1
55,2021-08-13 14:45:00+05:30,295.0,305.15,276.65,305.15,400,1450,302.29866274847427,-1,,302.29866274847427,399.64659090909083,315.88224637681157,,379.85,0.04,0
56,2021-08-13 15:15:00+05:30,289.15,302.55,280.05,291.0,425,1550,302.29866274847427,-1,,302.29866274847427,398.43863636363625,312.0327217125382,,375.72200000000004,0.04,0
57,2021-08-16 09:15:00+05:30,325.8,325.8,285.75,313.7,450,1650,293.8825130827536,1,293.8825130827536,,397.7465909090908,308.4166666666667,,371.75912000000005,0.04,0
58,2021-08-16 09:45:00+05:30,313.7,316.95,291.0,315.05,1250,2225,293.8825130827536,1,293.8825130827536,,397.0852272727271,307.8651960784314,,367.9547552,0.04,0
59,2021-08-16 10:15:00+05:30,315.05,315.05,292.7,294.3,75,2250,293.8825130827536,1,293.8825130827536,,395.1034090909089,307.5617370892019,,364.30256499200004,0.04,0
60,2021-08-16 10:45:00+05:30,294.3,300.1,290.0,290.0,100,2225,305.30042907908233,-1,,305.30042907908233,393.1204545454544,306.80466666666666,,360.79646239232005,0.04,0
61,2021-08-16 11:15:00+05:30,290.0,299.95,278.05,283.45,250,2325,299.0375106392134,-1,,299.0375106392134,390.9886363636362,304.4923529411765,,357.43060389662725,0.04,0
62,2021-08-16 11:45:00+05:30,283.45,304.55,283.45,299.0,125,2300,299.0375106392134,-1,,299.0375106392134,389.2102272727271,304.00203703703704,,354.19937974076214,0.04,0
63,2021-08-16 12:15:00+05:30,299.0,310.3,298.85,310.0,300,2275,295.51274728547594,1,295.51274728547594,,386.8011363636362,304.28218954248365,,351.09740455113166,0.04,0
64,2021-08-16 12:45:00+05:30,310.0,310.0,291.95,295.0,150,2350,309.7740737553064,-1,,309.7740737553064,383.27840909090895,303.98780864197533,,348.1195083690864,0.04,0
65,2021-08-16 13:15:00+05:30,295.0,310.0,290.8,310.0,125,2375,291.76079392402306,1,291.76079392402306,,378.13068181818164,303.97064896755165,,345.26072803432294,0.04,0
