,date,open,high,low,close,volume,oi,SUPERT_7_3.0,SUPERTd_7_3.0,SUPERTl_7_3.0,SUPERTs_7_3.0,SUPERT_4_0.6,SUPERTd_4_0.6,SUPERTl_4_0.6,SUPERTs_4_0.6,SUPERT_10_1.2,SUPERTd_10_1.2,SUPERTl_10_1.2,SUPERTs_10_1.2,SUPERT_15_1.4,SUPERTd_15_1.4,SUPERTl_15_1.4,SUPERTs_15_1.4,SUPERT_4_0.4,SUPERTd_4_0.4,SUPERTl_4_0.4,SUPERTs_4_0.4,SMA_44,PSARl_0.02_0.2,PSARs_0.02_0.2,PSARaf_0.02_0.2,PSARr_0.02_0.2
15,2021-08-05 10:15:00+05:30,16240.35,16251.5,16221.1,16237.6,0,0,16166.790697992816,1,16166.790697992816,,16259.658657818907,-1,,16259.658657818907,16226.428580249227,1,16226.428580249227,,16199.792931595592,1,16199.792931595592,,16251.872438545937,-1,,16251.872438545937,,16211.2,,0.04,False
16,2021-08-05 10:45:00+05:30,16238.1,16249.85,16232.6,16239.3,0,0,16166.790697992816,1,16166.790697992816,,16259.658657818907,-1,,16259.658657818907,16226.428580249227,1,16226.428580249227,,16199.792931595592,1,16199.792931595592,,16251.872438545937,-1,,16251.872438545937,,16214.484,,0.04,False
17,2021-08-05 11:15:00+05:30,16239.0,16267.25,16237.4,16260.65,0,0,16166.790697992816,1,16166.790697992816,,16232.7891820398,1,16232.7891820398,,16226.428580249227,1,16226.428580249227,,16203.489432111066,1,16203.489432111066,,16239.301121359866,1,16239.301121359866,,,16217.63664,,0.04,False
18,2021-08-05 11:45:00+05:30,16260.3,16280.1,16253.75,16279.25,0,0,16168.611473056204,1,16168.611473056204,,16248.32459170625,1,16248.32459170625,,16226.713943171297,1,16226.713943171297,,16219.179734534466,1,16219.179734534466,,16254.524727804168,1,16254.524727804168,,,16220.6631744,,0.04,False
19,2021-08-05 12:15:00+05:30,16279.45,16292.75,16267.35,16290.35,0,0,16185.047251383392,1,16185.047251383392,,16262.292366396849,1,16262.292366396849,,16240.94672985292,1,16240.94672985292,,16233.390205789201,1,16233.390205789201,,16268.211577597898,1,16268.211577597898,,,16223.568647424001,,0.04,False
20,2021-08-05 12:45:00+05:30,16290.4,16334.85,16287.25,16329.05,0,0,16208.939931853032,1,16208.939931853032,,16290.58533637319,1,16290.58533637319,,16269.923698861572,1,16269.923698861572,,16262.64937518812,1,16262.64937518812,,16297.40689091546,1,16297.40689091546,,,16226.35790152704,,0.04,False
21,2021-08-05 13:15:00+05:30,16328.65,16336.8,16321.35,16326.25,0,0,16235.208159010395,1,16235.208159010395,,16311.414003480108,1,16311.414003480108,,16290.454048519732,1,16290.454048519732,,16282.960071939484,1,16282.960071939484,,16317.301002320071,1,16317.301002320071,,,16232.867427435418,,0.06,False
22,2021-08-05 13:45:00+05:30,16326.9,16347.3,16305.65,16337.5,0,0,16235.208159010395,1,16235.208159010395,,16311.414003480108,1,16311.414003480108,,16290.454048519732,1,16290.454048519732,,16282.960071939484,1,16282.960071939484,,16317.301002320071,1,16317.301002320071,,,16241.182033240584,,0.08,False
23,2021-08-05 14:15:00+05:30,16337.3,16348.45,16303.95,16319.5,0,0,16235.208159010395,1,16235.208159010395,,16311.414003480108,1,16311.414003480108,,16290.454048519732,1,16290.454048519732,,16282.960071939484,1,16282.960071939484,,16317.301002320071,1,16317.301002320071,,,16251.793829916525,,0.1,False
24,2021-08-05 14:45:00+05:30,16318.9,16325.5,16284.35,16284.35,0,0,16235.208159010395,1,16235.208159010395,,16327.07207762782,-1,,16327.07207762782,16347.129301614146,-1,,16347.129301614146,16282.960071939484,1,16282.960071939484,,16319.689718418547,-1,,16319.689718418547,,16263.392570326543,,0.12000000000000001,False
25,2021-08-05 15:15:00+05:30,16283.45,16292.2,16275.45,16281.8,0,0,16235.208159010395,1,16235.208159010395,,16302.946100336305,-1,,16302.946100336305,16323.666188798585,-1,,16323.666188798585,16330.905759227497,-1,,16330.905759227497,16296.572400224204,-1,,16296.572400224204,,16273.599461887357,,0.12000000000000001,False
26,2021-08-06 09:15:00+05:30,16304.4,16327.3,16276.25,16307.55,0,0,16235.208159010395,1,16235.208159010395,,16279.775456286297,1,16279.775456286297,,16323.666188798585,-1,,16323.666188798585,16330.905759227497,-1,,16330.905759227497,16287.108637524198,1,16287.108637524198,,,,16348.45,0.12000000000000001,True
27,2021-08-06 09:45:00+05:30,16308.1,16336.4,16289.55,16315.95,0,0,16235.208159010395,1,16235.208159010395,,16289.447357074898,1,16289.447357074898,,16323.666188798585,-1,,16323.666188798585,16330.905759227497,-1,,16330.905759227497,16297.289904716597,1,16297.289904716597,,,,16347.006000000001,0.02,False
